elo.diff;outcome
-69.5999999999999;0
262.4;1
-59.5999999999999;1
67.8000000000002;1
203.6;1
-31;1
-195.2;1
90;1
142.6;1
101.8;0
3.39999999999986;1
-22.8000000000001;1
105.8;1
-10.4;1
93.4000000000001;1
-80.8;1
-36.5999999999999;0
-37.8;0
-227.2;0
-97.6000000000001;0
-72.4;0
26;1
-11.2;1
25.2;1
-37;1
47.1999999999999;0
63.3999999999999;1
121.8;0
-9.19999999999993;1
53.6000000000001;1
-76;0
-10.2;1
-8.20000000000005;1
27.4000000000001;1
-42;0
-71;1
238.6;1
80.8;0
-11;0
-17;1
78.6;0
42.3999999999999;0
-19.4;0
-44.4000000000001;0
-6;1
-32;1
-79.2;0
58.8;1
101.8;1
95.3999999999999;0
-43;1
56.8;1
33.1999999999999;0
195;0
-44.4000000000001;0
88.2;1
225.6;1
18.6;1
15.1999999999999;0
0.799999999999955;1
-109.6;1
-37.8000000000002;0
75.6;1
18;1
40.8;0
-16.4000000000001;1
-23.6;0
40.6;0
65.2;0
-19.8000000000001;1
-30.8;0
-91.9999999999999;0
-41.6000000000001;1
-160.2;1
2;0
-175;0
-56.8;1
-43.4000000000001;1
-63.4000000000001;0
25.4000000000001;0
34.6000000000001;1
-65.4;1
-93.2;0
-58;0
-106.2;1
-65.4000000000001;1
-49.4000000000001;0
21.1999999999999;1
15.0000000000001;0
-77.3999999999999;1
-95.4000000000001;0
-1.59999999999991;0
-68.1999999999999;1
-1.20000000000005;1
87.9999999999999;0
52;0
-53.6;1
24.4;1
44.2;0
-33.6;1
-14.4;1
-53.3999999999999;1
-122.2;1
18.2;0
137.6;0
-52.5999999999999;1
46.8;1
-113.2;1
-68.6000000000001;0
-42.6;1
60;0
-103;1
85.2;0
40.8;0
-116.4;0
2;1
-25.2;1
-71.8;1
51.6;1
61.1999999999998;0
2.39999999999986;1
63.2;0
8;0
7.80000000000007;1
112;1
80.5999999999999;0
6;1
323;1
-113.6;0
-264.8;0
-4.60000000000002;0
-75.4000000000001;1
15.8;1
-37.4000000000001;0
-160.4;0
93.8;1
-28.8;1
-41.5999999999999;0
-117;1
-30.8;0
85;0
55.2;1
34;0
-98.5999999999999;0
-457.4;0
134.4;1
-172.4;1
-95;1
76.2;0
7.60000000000002;1
-111;0
92.8000000000001;1
-65.5999999999999;0
41.2;1
-93.3999999999999;0
107;1
43.8;1
-264;1
80;1
-54;0
-4.79999999999995;1
-234.6;0
-2.59999999999991;1
-221.4;1
-24.8;0
-82.2;1
-39.2;0
256.4;1
51;1
-6;0
-58.4;0
-56.0000000000001;1
22.4000000000001;0
41.8;1
-101.6;0
9.79999999999995;1
-3.20000000000005;0
-52.2;0
-29.4000000000001;1
102.2;0
-22.4000000000001;0
36;0
37.9999999999999;1
30.1999999999998;1
6;0
-11.4;1
102.8;0
-87.8;0
-83.4;0
-147.6;0
63.6;0
19.8;0
-21.2;0
-16.4000000000001;0
45.5999999999999;0
150.2;1
9;1
18.2;1
22.8;1
36.4;0
2.59999999999991;1
25.2;1
176.4;1
43.8;1
29.3999999999999;0
-36.4;1
38;0
-102.2;0
-21.8;1
-51.4000000000001;0
125;0
65.2;1
130.2;1
38.6000000000001;1
-2;1
63.4000000000001;0
108.2;0
56.5999999999999;1
18.8000000000001;0
-119;0
27.2;0
57.4000000000001;0
-49.2;1
-55.2;1
-100.4;0
62.6;0
-30.8;1
32.1999999999999;0
-76.9999999999999;0
-0.399999999999977;1
-2.79999999999995;0
-12.6;0
13.4;1
-23.8;0
-3.79999999999995;1
-82.2;1
-99.2;0
70.2;0
138.8;1
43.4000000000001;0
43.5999999999999;0
-92.5999999999999;1
-52.8;1
72;0
0.400000000000091;0
-81.4;0
-5.20000000000005;0
123.8;1
-16.4;1
-116.4;1
-50.5999999999999;0
56.0000000000001;1
16.3999999999999;0
78.8;1
127.2;1
-29.4;1
26.5999999999999;0
1.20000000000005;1
-4.20000000000005;0
98.8;1
-140.8;0
-110.6;1
120;1
-6.79999999999995;0
-43.2;1
55.8;1
-0.400000000000091;1
262.8;1
19;1
-39;1
113.2;0
34.8;1
-75.8;0
-43.6;1
166.8;1
-70.4;0
-46.5999999999999;1
-158.8;0
77.1999999999999;0
273.8;0
-36.4000000000001;1
83.3999999999999;1
137.4;1
23.8;1
66.3999999999999;1
81.8;0
54.6000000000001;0
26.8000000000001;0
-112.8;0
54;0
-215;1
-150;1
-92.2;0
102.8;1
56.8;1
32.6000000000001;1
-28.0000000000001;1
-91.8000000000002;0
54;0
34.5999999999999;0
46.5999999999999;0
-102.6;1
3.19999999999982;0
-195;0
44.4000000000001;1
-111.2;0
-59.8;0
-16.5999999999999;1
-8.80000000000007;1
142.6;1
-135.4;0
-505.4;0
38.6;0
39.5999999999999;0
153;1
-78;0
47;0
23.8;0
-52.6;0
-107;1
-24;0
33.8;0
-200.6;1
41.6;0
-60;1
-20.1999999999998;0
5;1
-9;1
-9;1
175;1
-31;1
10;0
-12.2;1
-133.4;1
44.4;1
270.2;0
81.4000000000001;0
26.2;1
-336.2;1
34.8;0
-102;1
-37.9999999999999;1
-43;0
-138.8;0
-30;1
4.80000000000007;0
14.2;1
188.2;1
-45.6000000000001;1
65;0
30.8;1
-35.5999999999999;0
-5.60000000000002;0
71.0000000000001;1
39;0
17.2;1
55.2;0
-18.2;1
58;0
-91.2;1
163.8;1
22;1
-96.8;0
-9.20000000000005;1
31.8000000000002;1
-49.1999999999999;0
-15.5999999999999;1
-120;0
108;1
-52;0
-493.4;0
-46.6000000000001;0
-58;0
75.2;1
46.5999999999999;0
-120.4;0
5.79999999999995;1
-31.8;1
118.4;1
38.6;0
13.3999999999999;0
-82.5999999999999;1
23.4;1
64.3999999999999;1
-23.8;1
-61;1
-30;1
-93.9999999999999;0
43.5999999999999;1
-46.2;0
-82;0
97.5999999999999;1
-77;1
-89.2;0
-87.5999999999999;0
-72.6;1
167;1
18.2;0
105.8;0
-42.5999999999999;1
-1.60000000000002;0
-4.59999999999991;1
-162.2;1
102.6;0
264.6;1
-10.8;1
-505.8;0
83.9999999999999;0
199;1
39;0
9.39999999999986;1
40;0
-53.8000000000001;0
-16.2;0
10;0
-65.8;1
-48.2;0
-13.8000000000002;0
121.6;1
-5.79999999999995;1
57;1
-108;1
36.2;1
-36.5999999999999;1
-66.4;0
16.3999999999999;1
-86.9999999999999;1
-48.9999999999999;0
-112.6;0
-59.4;0
-83.6;1
21.6;1
62.1999999999999;0
19.8000000000002;0
-10.8;1
17.3999999999999;1
37;1
117.6;0
-26.4;0
-41.1999999999999;1
-131.6;1
-10.8;1
50.8;1
17.4000000000001;0
-3.59999999999991;0
140.6;0
-45;1
-86.8000000000001;0
23.8;0
118.2;1
-12;0
160;0
222.4;1
132.6;1
59.1999999999998;1
-4.40000000000009;0
-29;0
204.2;0
-14;0
134.2;0
-71.8;0
6.39999999999986;0
195;0
-109;0
99;0
-2.60000000000014;1
42.5999999999999;1
-60.5999999999999;0
-14.1999999999999;0
104.4;1
-126.4;0
62;0
-1;0
24.8;0
-212;0
88.5999999999999;1
151.6;1
-53.0000000000001;1
-176.6;0
81.0000000000001;1
-118;0
24.2;1
-14.4;1
-193.6;1
-3.20000000000005;0
-103.8;0
98;0
79.2;0
48;1
-107.8;0
-19.5999999999999;1
-10.1999999999999;1
59.9999999999999;0
-40.5999999999999;0
-354.4;0
105.8;0
-29.5999999999999;0
89.8000000000001;1
-42.4000000000001;1
-4.39999999999998;0
-67.9999999999999;1
98.1999999999999;1
37;0
47.8;0
-310.4;0
-24.8000000000001;0
16.8;1
-5.79999999999995;1
52.4;1
52;1
-135;1
-1.59999999999991;1
-132.2;0
134.6;0
-84.2;0
-17.8;1
83.8;0
-122;0
48;1
29.4000000000001;1
33.2;1
-41;0
-45.2;1
-69.2;0
459.4;1
-89.6000000000001;1
6.60000000000002;0
38.4000000000001;0
-74;0
-485.6;0
-121.4;0
-22.5999999999999;0
146.6;1
-125.8;1
32.8000000000001;1
-22.2;0
22.8;0
-13.4;0
104;0
65;0
133.6;1
64.0000000000001;0
-69.1999999999999;1
-24;0
-9.20000000000005;0
66.2;1
25;1
-122.4;1
-169.8;0
25.2;0
-13.4000000000001;0
75.2;0
142.8;1
-90.6000000000001;0
-44.3999999999999;0
24;1
-49.2;1
29.5999999999999;0
325.6;1
161;0
-81;1
-18.1999999999999;1
5.79999999999995;1
50;0
-221.6;0
-124.2;1
-10.3999999999999;0
-100.6;0
3.39999999999998;1
34.5999999999999;0
135;1
-92.4000000000001;0
88.4000000000001;0
-73.6000000000001;0
24;1
-106;1
-78.4;1
16.6000000000001;0
58.1999999999998;1
-49;0
-148;1
-75.5999999999999;0
-308.6;0
-49.8;0
-148.6;1
35.1999999999998;0
-72.6;1
35.4000000000001;0
341.6;1
-32.4000000000001;1
78.6;1
23;0
-48.6000000000001;0
51.1999999999999;0
-116.2;1
-114;1
34.8;0
83;1
0.799999999999955;0
28.2;1
26.8;0
-17;0
112.6;0
-64.8;1
100;1
-14.4;1
-17;0
106.2;0
-52.4000000000001;1
-52.2;0
-21.5999999999999;1
-75.5999999999999;1
-611.6;0
-42.4;1
-15.4;1
76.2;1
29.8000000000001;0
70.5999999999999;0
56.2;1
-26.3999999999999;0
-32;1
13.4;0
-34;1
-11.8;1
83.4000000000001;1
-136.2;1
-84.6000000000001;0
-6.59999999999991;0
-2.80000000000007;0
-67;0
-295;0
-78.6;1
-38.1999999999999;0
128.2;0
125.2;1
-79.2;0
19.8;1
-59.8;1
36.4000000000001;1
-20.4;1
56.8;1
68.1999999999999;0
5.20000000000005;1
92.5999999999999;1
36.8000000000001;0
153;1
-4.80000000000007;0
-22.4000000000001;0
4.39999999999986;0
-19.8000000000001;1
52.6;0
-34.6000000000001;0
132.4;0
36.8000000000001;0
38.8;0
-56.4;1
97.6;1
-27;1
-29.3999999999999;0
-61.1999999999999;1
53.8;0
-25.2;1
-11.3999999999999;1
-101.4;1
130.6;0
49.6000000000001;0
129.2;0
99.8;1
61.8000000000001;0
21.8;0
-135.6;0
-76.2;1
-55.6;1
102.8;0
-30.8000000000002;0
-44;0
23.2;0
-293.4;0
218.8;0
59;1
12.6;0
-176.4;0
266.4;1
184.8;1
-104.4;0
28.4000000000001;0
-130.8;1
22.6;0
30.8;1
-55.4000000000001;1
66.0000000000001;0
-9.39999999999998;0
-160;0
75.5999999999999;1
-136;1
281.4;1
-436.8;0
-44.4;0
90.2;0
-89.9999999999999;1
-106.6;1
36;0
92.2;1
-44.1999999999999;1
-78;1
-243;0
-193.6;0
-32.4;0
106.4;0
129.8;0
8;0
52.8;1
-123;0
-100.6;1
146;0
2.39999999999986;1
-96.3999999999999;0
108.6;1
-102.8;1
-173.8;0
28.1999999999999;1
26.6000000000001;0
41.6;1
22.2;1
106.4;1
-37;0
-146.2;1
-180.8;0
61.8000000000001;0
18.4000000000001;0
35.4000000000001;1
32.8;1
-150;0
-43.8000000000001;1
91.4000000000001;0
-49.1999999999999;0
-17.8;0
83.8000000000001;1
1;0
57.9999999999999;1
109.6;0
15;0
-29.8;0
-67.3999999999999;0
-4;1
-26.6;0
-40.4000000000001;1
69.6;1
-89;1
14.8;0
23.5999999999999;1
50.5999999999999;0
45.1999999999998;1
53;0
-85.2;0
-52.8;0
-66.6000000000001;1
23.4;0
-106.2;1
-34.5999999999999;1
-1.40000000000009;1
142.8;1
23.6000000000001;0
141.6;0
18;1
71.8;1
12;0
-470.2;0
-17.0000000000001;0
263;0
-55;0
-38.6;0
-49.9999999999999;0
-70.8;0
102.6;0
15.5999999999999;0
-52;1
66.8;1
52.6;0
0.599999999999909;1
27.8;0
92.2;0
-9.20000000000005;0
-13;1
-42.2;1
124.2;0
-76.2;1
-24.4000000000001;1
70.6;1
17.8;1
-104;1
-102.4;0
64.2;1
-60.4000000000001;0
13.4;1
5.80000000000018;1
-40.2;0
-146.4;1
20.4000000000001;1
-44;1
85.1999999999999;0
-58.8;1
-43.8;0
-59.4;1
121.8;1
-56.4;1
15.8;0
26.4;0
0.200000000000045;0
491.4;1
2;1
-29.5999999999999;1
-13.5999999999999;1
116.8;0
-68.2;1
6.59999999999991;0
29.3999999999999;0
99.6;1
-32.5999999999999;0
111.4;0
0.400000000000091;1
24.8;0
89.1999999999999;0
-82.4;0
127.8;1
-108;1
86.4000000000001;1
1;1
144.8;1
37.3999999999999;0
-12.2;1
-123.8;0
-98;0
-40.6;1
41.4;1
153.4;0
-382.4;0
-188.8;0
-151.4;0
-43.8;1
20.4;1
-150.8;1
11.8;0
-51.8;1
-93.1999999999999;0
11;1
-19.4000000000001;1
112.8;1
-100.8;1
-3.79999999999995;0
-71.8000000000001;1
27.1999999999998;1
93;1
254;1
-15.6;1
65;1
-153;0
99.4000000000001;1
53.6;0
65.4000000000001;1
-168;1
99.4;0
-50.8;1
-32.8;1
-43.4000000000001;1
-52.1999999999999;0
23.5999999999999;0
-125;1
-54;0
-1.60000000000014;0
76.2;1
-80;1
-27.3999999999999;1
-68.2;0
-25.4000000000001;1
4.80000000000007;1
60;0
-31.4;1
39;1
-54.4000000000001;1
-61;1
-80.4;0
84;1
59;1
16.8;1
128.2;1
-63.2;1
157.2;0
-75.8;1
-49;0
-494.4;0
47.8000000000002;1
-79.8;1
101.2;0
-71.5999999999999;0
72.2;1
-160.2;1
148;0
100.6;0
-68.8000000000001;1
53.3999999999999;1
130.4;1
-52;1
163.8;1
-124.4;0
-99.6;0
-36.4000000000001;1
-177.8;0
-62.1999999999999;1
2;1
-21.2;0
59.8;0
67.1999999999999;1
8.19999999999993;0
-0.600000000000023;0
42.1999999999998;1
-92.4000000000001;1
-62.6;0
-21.3999999999999;0
-59.4000000000001;0
-51.2;0
-92.8000000000001;1
-20.4000000000001;0
14.5999999999999;1
164.6;1
-438;0
45.2;1
41.6;0
-52;1
-41.5999999999999;0
1.60000000000002;0
25.0000000000001;0
17.6000000000001;1
52.5999999999999;1
17.8000000000001;0
-43.2;0
42.2;1
-85.2;0
-87.9999999999999;0
-67.3999999999999;1
59.4;1
-41.4000000000001;0
-23.8;0
-66.8000000000001;0
-21.5999999999999;1
64.6000000000001;1
-73.4;1
118;0
-47.8;0
-31.6;1
247.8;1
76.6000000000001;1
-54.8000000000001;0
-123.6;1
-9;1
5;0
164.4;0
71.8;1
-72;0
122.4;1
-110.2;1
-96;0
-97.8;0
9.79999999999995;0
105.6;1
-265.4;0
-147;1
-107.8;1
-95.4000000000001;0
-76.6000000000001;0
161.8;1
-8;1
0.200000000000045;1
72.5999999999999;1
-38.2;1
156.8;1
-103.8;0
102.2;1
85;1
-74.4000000000001;1
11.1999999999998;1
235.4;1
-109;1
70.8000000000001;0
50.4000000000001;1
-21.6000000000001;1
-5.19999999999982;0
46;0
-114.8;1
-261.8;1
250.8;1
-16.6000000000001;1
7.39999999999998;0
-25.1999999999998;1
117.8;0
-38.4000000000001;0
-16.6;1
24.4;1
-45.0000000000001;1
98.1999999999998;1
-10.5999999999999;0
-20.8000000000001;0
50.1999999999998;1
-52.1999999999998;0
-197.4;0
-44.6;0
-61;1
330;1
74.5999999999999;0
-59.6000000000001;1
-4;0
-7.80000000000018;1
-22.8;1
128.6;1
69.3999999999999;0
-110.6;1
-65;0
32.2;1
77;1
48;1
-92.2;0
-21;1
139.2;1
-24;1
-99.4000000000001;0
-22.8;0
150.6;1
-35.4000000000001;1
-55.2;0
-32;1
51.5999999999999;0
-60.8;0
-25.8;1
72;1
-2.79999999999995;0
32.4;0
3.40000000000009;1
102;1
-25.8000000000001;1
-72.8;0
166.8;1
-91.8;1
-0.800000000000182;0
-49.2;1
34.5999999999999;1
-151.2;1
-57.8000000000002;1
-14.5999999999999;0
-142.6;0
83.3999999999999;1
142.8;1
-30.4;0
-64.2;0
106.4;1
66.3999999999999;0
-132.6;0
-131.6;0
19.2;1
-216.4;0
128.4;0
41.2;1
131.4;1
-20.6000000000001;0
-20.2;0
-93.6;0
36.5999999999999;0
-80;0
-100.2;0
-63.2;0
159.6;1
28.8;0
-119.6;1
30.2;0
44.4;0
31.6000000000001;0
81.4000000000001;0
-52;1
-165.6;0
50.4000000000001;1
-117.4;1
62.5999999999999;1
-151;0
41.4;1
88.6;1
219;0
-36.4000000000001;0
-87.1999999999999;0
-16.8;0
2.20000000000005;1
21.8000000000001;1
-35.2;1
-38.2;0
1.60000000000014;0
0.599999999999909;0
55.1999999999999;1
-73.2;1
144.2;0
-244.6;0
-94.4;0
6.19999999999982;0
-367;0
115.4;1
-17.8;1
-36.1999999999999;0
3;1
7.80000000000018;1
-45.6;0
94.9999999999999;0
95.1999999999998;1
10.8;0
-179.4;0
-79.5999999999999;0
51.8;1
-84.2;0
51;1
20.8000000000002;1
-162.8;0
87.1999999999999;1
-564.6;0
-25.6;1
18.2;1
-23.0000000000001;1
100.6;0
-77.6000000000001;0
58.1999999999998;1
-84.8;0
270.2;0
108.4;1
-85.4;1
29.5999999999999;1
34.1999999999999;0
-86.5999999999999;0
-134.8;1
-10;1
-535.4;0
-51.1999999999998;1
-124.4;0
-58.8;0
252.4;1
-58.5999999999999;0
27.3999999999999;1
-109.4;1
24.4;1
-65;1
-2.39999999999998;1
-133.2;1
66.4;0
77.8;1
-62.1999999999999;1
39.1999999999999;0
-98.2;0
-19.4000000000001;0
61.4000000000001;1
-12.1999999999999;0
-98.2;0
-178.8;0
-91.8;1
-100.2;0
35.8;0
-2.79999999999995;1
5.19999999999993;0
-38.8;0
-131.6;0
87.2;1
53.4000000000001;0
-2;1
-44;1
-135.8;1
-329.4;0
202.6;1
-50.4;1
131;0
-127.2;0
27.4;1
11.4;1
-113;0
6.59999999999991;1
-66.1999999999999;1
79.6;1
-39.4;1
-73.2;1
-10.4000000000001;0
-79.8000000000001;0
-45.8000000000001;0
-231;0
-68.6;0
12;1
-68.4;0
69.1999999999999;1
65;1
33.3999999999999;0
-21;1
-8.79999999999995;1
-81.4000000000001;1
37.4000000000001;0
-13.4000000000001;1
-104.8;0
-18;1
-79.3999999999999;0
128.8;0
60.2;1
99.1999999999999;0
-3.79999999999995;1
102.2;0
57;0
-64;1
37.1999999999999;1
-136.6;1
-60;0
-93.4;1
-91.2;0
60.4000000000001;1
1.79999999999995;0
-41.1999999999999;0
62.6000000000001;0
230;0
-58;1
21.2;0
-45.8;0
103.4;1
-74.8;0
-32.2;0
49;0
521.8;1
249.4;1
-82.4000000000001;0
-67.8;1
57;0
-11.8;0
219.8;1
57.8;0
-84.3999999999999;1
63.5999999999999;1
39;1
-28.2;0
116;0
69.6;0
137.8;1
5.59999999999991;0
-83.8;1
-52.9999999999999;0
-13.6;0
-317.2;0
180.4;1
39;0
60.2;1
62.6000000000001;1
-30;0
32;1
-1.80000000000007;1
-13.6;1
145.6;1
-96.2;0
51.6000000000001;0
-62.3999999999999;0
112;1
82.2;1
-73.4000000000001;1
56.1999999999999;0
69;1
59.5999999999999;1
38.1999999999998;1
105.6;1
-24.3999999999999;0
15.5999999999999;0
39.1999999999998;0
-28.5999999999999;1
-125.6;0
-131.4;0
-52.1999999999998;1
48;1
-20.4000000000001;1
33.8;1
-64.6000000000001;0
16.2;1
113.2;1
-67.4;0
-27.4;1
-0.799999999999955;0
-9.40000000000009;0
-69.6;1
-14.8;0
-66.6;1
-56.6;1
-34.4000000000001;0
-86.8000000000002;0
106.4;0
27.6000000000001;1
-137;1
-94.6;1
61.3999999999999;0
32.4;1
295;1
-34.5999999999999;1
60.5999999999999;1
-37;1
-92.8;1
-176.2;1
-19.8;1
-129.4;1
31.1999999999998;1
332.4;1
47;1
6.79999999999995;0
-127.6;0
-163.8;0
168;1
-108;0
-13;0
48.4000000000001;0
-126.6;0
6.20000000000005;0
-59;0
176.2;1
114.8;1
-12;1
28.8;0
-3.60000000000002;1
-13;0
47.8;1
-72;0
-38.6;1
71.8;0
54.1999999999999;1
-58;0
-5.40000000000009;0
-67.6000000000001;0
-34.4000000000001;1
27;0
130.8;0
86.4000000000001;1
0.399999999999864;1
52.2;1
-5.20000000000005;1
-48.1999999999999;1
-4.39999999999998;0
-102.2;0
-46.2;0
-87.8000000000002;1
-42.4;0
20.5999999999999;0
53.4000000000001;0
-58.2;0
2.59999999999991;0
-52.0000000000001;0
-63.4;1
-8;0
-1.39999999999998;1
-27.2;1
-32.6000000000001;0
-23.8;0
11.5999999999999;1
57;1
-43.2;1
77.4;0
-54.1999999999999;1
-28.8;1
46.4;1
90;0
82.4000000000001;0
-9.80000000000007;0
87.2;0
-51.8;1
-64.2;1
-11.8;1
29.3999999999999;0
11.3999999999999;0
-171.6;0
3.79999999999995;0
-40;1
-34.8;1
83;0
-34.6;1
-4;1
151.8;0
-37.5999999999999;0
-81.4000000000001;0
207.6;1
-116.8;0
46.2;1
-0.200000000000045;0
0.799999999999955;1
-12.8;1
35.5999999999999;1
-21.8;1
119.2;0
-50.2;0
-157.8;0
-88.2;1
95.4000000000001;1
102.8;1
127.4;1
-145.4;1
31.6000000000001;0
-86.6000000000001;0
-42.6000000000001;1
51.6;0
-32.2;1
-96;0
-377.8;0
-77.5999999999999;0
37.3999999999999;1
6.20000000000005;1
244.8;1
55.2;1
139;1
85.8;0
10.4000000000001;0
-82.5999999999999;0
25;1
25;1
16.4000000000001;1
-55;1
-6.79999999999995;1
43.6000000000001;0
8.79999999999995;1
62.0000000000001;0
53.5999999999999;0
-49.6;0
-171;0
-74.6;1
181.2;0
16.8000000000001;1
40.5999999999999;1
80.2;1
22.3999999999999;0
-168.2;0
39;0
42.6000000000001;1
-79.8;0
60.8;1
-115.2;1
-147.8;0
-32.2;1
-82.9999999999999;0
-83.6000000000001;1
-4;0
72.5999999999999;0
46.8;0
32.4;1
83;0
50.4;1
16.2;1
121.6;1
62.1999999999998;1
-45.6000000000001;1
32.8000000000001;0
-20.3999999999999;0
45;0
172.4;1
61.8;1
-104.4;0
-4.20000000000005;1
41.4;0
47.2;1
-37.4;0
-93.2;1
-34.5999999999999;0
-3;1
10.5999999999999;1
-52;1
8.19999999999982;1
-17.5999999999999;0
16.6000000000001;0
-24.5999999999999;0
40.8000000000001;0
-114.4;1
-78.6000000000001;0
44.6000000000001;0
-95;1
-3.39999999999986;0
-6.79999999999995;1
-38.8000000000002;1
18.6;0
17.8000000000001;1
-3.59999999999991;0
14;0
129;1
-158;0
40.5999999999999;1
-17.8;0
173.6;1
132.2;1
-105.8;1
47.0000000000001;0
-497.4;0
-119.4;1
8.60000000000014;1
-361.2;0
-60.8;1
262.4;1
-376;0
-1.20000000000005;1
135.4;0
13.8;1
-108.4;0
-56.8000000000001;0
-47.4;1
43.5999999999999;1
-10;0
23.2;1
-33.5999999999999;0
41.2;1
36.4;0
-68.8;0
-94.1999999999998;1
-72;0
-60.2;1
-87.4000000000001;1
-4.80000000000018;1
11.5999999999999;0
137;0
166;1
39.8;0
-6;0
-83;1
-3.79999999999995;0
70.8;0
60.5999999999999;1
51.6000000000001;1
100.4;0
-21;1
35;0
37.6000000000001;1
-17.6000000000001;1
52.5999999999999;0
-214.4;0
74.4000000000001;0
35.1999999999998;1
-2.40000000000009;0
98.2;1
10.6000000000001;0
115;0
78.6000000000001;1
-14.5999999999999;1
-46.9999999999999;1
69.0000000000001;1
30.6;1
-39.8;0
98.4;0
35.3999999999999;1
-27.5999999999999;1
-75.8;1
-14.1999999999998;0
-63;1
7.60000000000002;1
32.2;1
-15.8000000000001;1
-8.79999999999995;1
-7.39999999999986;0
41.8;1
25.4000000000001;1
54.2;1
38.8;1
97.4000000000001;1
117.2;1
57.8;0
87;1
-253.8;0
-110.4;0
18.6;1
-8.39999999999986;0
101.2;1
-17;1
84.6;1
59.2;1
-81.5999999999999;1
84.2;1
-144.4;0
-43.4000000000001;1
180;1
-167.2;0
34.9999999999999;1
164.6;0
251.2;0
-121.6;0
2;0
-23;0
9.60000000000002;0
-138.4;0
287.2;1
-120;1
50.4000000000001;1
-74.0000000000001;1
25.5999999999999;0
17.1999999999999;1
128.6;1
-71.4000000000001;0
53.5999999999999;1
-21.4000000000001;1
-60.4000000000001;0
18.8;1
6;1
-227.8;1
70;1
-106.8;1
-12.2;1
-94.5999999999999;1
66;0
42.4000000000001;1
-20.5999999999999;1
0.600000000000136;0
111.8;0
165.8;1
-51.4000000000001;1
-76.8;1
47.6;0
85;1
363.2;1
104.6;1
-43;0
-91.3999999999999;1
-23.2;0
148.6;1
-184;0
10.2;1
-11.8000000000001;1
-61.0000000000001;1
-155.4;0
39.1999999999999;1
57.4;1
134.8;0
-131.2;0
-18;1
-43.2;1
-99;1
114.4;1
104.4;1
2.60000000000002;0
76.8000000000002;0
-7;0
2.59999999999991;0
-133;1
24;1
-139.6;0
63.4000000000001;1
61.8;1
-58.6;0
-243.4;0
83.2;0
28.8;0
-13.5999999999999;1
-4.39999999999986;0
102.4;1
-10.2;1
69.5999999999999;0
-4.79999999999995;0
-21.2;1
99;0
-33;0
111.6;1
-225.2;1
30;0
-92.8;1
10.1999999999999;1
-151.4;0
-52.1999999999999;0
89.4;1
78.1999999999999;0
-103;1
-43.6;0
-116.2;0
58.2;1
-26.4000000000001;0
-47.8;0
-181.4;0
-32;1
-120.2;1
-36.2;0
-1;1
81.4;0
5.60000000000002;1
-21;0
-97.0000000000001;0
-68.8;1
19.1999999999998;0
10.2;1
-23.1999999999998;1
-31.6000000000001;1
-93.3999999999999;0
-288.2;0
-72.1999999999999;0
-63.8;0
49.5999999999999;0
-113.6;0
73.4000000000001;1
-1;0
37.2;0
116.2;0
-143.2;1
2.79999999999995;1
-55.2;0
-114.8;0
-4.40000000000009;1
-210.6;0
-47.4000000000001;0
135.2;0
-54.6;0
12.4;0
36.8000000000001;0
-7.39999999999986;1
54.2;0
6.80000000000018;1
7.80000000000018;0
4.40000000000009;1
-175;0
-59;1
-41.3999999999999;0
69.3999999999999;1
0.400000000000091;0
-23.8;1
-80.9999999999999;0
54.2;0
-48.1999999999999;0
72;1
-57.1999999999998;0
4;0
5.79999999999995;1
3.20000000000005;0
103;1
-45.5999999999999;1
-62.8000000000001;0
24.3999999999999;0
-94.8;1
-77.3999999999999;0
115.6;0
22;0
173.8;1
46.1999999999999;0
-78.8;1
-48.6;1
8.60000000000014;1
23.5999999999999;0
-17.2;0
15;1
50.8;0
-76.8;0
13;1
-42.4000000000001;0
19.8;1
-36;1
31.2;0
97;1
-37.3999999999999;1
128.8;1
113.4;0
-18.2;0
-254.4;0
84;1
-191.8;0
-83.5999999999999;1
-45;0
76.8;1
394.4;1
-81.4000000000001;1
85.6000000000001;1
-57;0
259;1
3;0
-81.8;1
-294.6;1
-53.5999999999999;1
-27.1999999999998;1
60.5999999999999;1
-29;1
-275.6;1
87.2;0
-10.8000000000001;1
2;1
94.2;0
61.6;1
-5.20000000000005;1
101.4;1
84.8;1
-121.4;0
-14.2;1
-192.2;0
152.6;0
175.6;1
158.8;1
13;0
-58.6;0
-278.8;0
-9.80000000000007;1
124.6;1
36.8000000000002;1
-34.2;0
-109.6;1
-27.2;0
-57.5999999999999;0
-122;1
-50.6;0
112;1
25;1
-22.4000000000001;1
-56.5999999999999;0
-22.8;1
-0.600000000000136;0
30;0
39.1999999999999;1
119.6;1
28;1
-173.2;0
142.4;1
54;0
-29.4000000000001;1
-136.4;1
-123;1
-24.2;1
42.4000000000001;0
23;1
72.1999999999998;0
124.2;1
-2.60000000000014;1
-0.799999999999955;1
-18.8000000000001;0
-95.8000000000001;0
89.5999999999999;0
111;0
-54.8;0
8;1
15.8000000000002;1
62.5999999999999;1
52.5999999999999;0
-188.8;0
-95;0
-8.19999999999982;0
-24.4;0
8.20000000000005;0
-31.6000000000001;1
26.4000000000001;1
49.1999999999999;0
-211.2;0
17;0
130;1
-64.2;0
-69;1
-44.5999999999999;0
-40;1
-62.5999999999999;0
66.1999999999999;0
77.8;1
29.5999999999999;1
16.2;0
